Verb,Vno,Set,VtypeNEW,passive,active,active_score,passive_score,pass_drop
feed,V271,2a,(a) Agent-Patient,Wendy was fed by Bob.,Bob fed Wendy.,-25.85073471069336,-36.60712432861328,10.756389617919922
feel,V396,2a,(c) Experiencer-Theme,The heat was felt by Bob.,Bob felt the heat.,-21.439105987548828,-36.24668502807617,14.807579040527344
fill,V013,2a,(a) Agent-Patient,The sink was filled by Bob.,Bob filled the sink.,-26.638139724731445,-38.67818832397461,12.040048599243164
film,V213,2a,(a) Agent-Patient,Wendy was filmed by Bob.,Bob filmed Wendy.,-30.417560577392578,-35.0096435546875,4.592082977294922
finish,V151,2a,(a) Agent-Patient,The hamburger was finished by Bob.,Bob finished the hamburger.,-31.60555076599121,-40.11271667480469,8.507165908813477
fold,V136,2a,(a) Agent-Patient,The sheet was folded by Bob.,Bob folded the sheet.,-21.238187789916992,-35.29950714111328,14.061319351196289
follow,V290,2b,(a) Agent-Patient,Wendy was followed by Bob.,Bob followed Wendy.,-24.67577362060547,-31.640153884887695,6.964380264282227
forgive,V236,2b,(a) Agent-Patient,Wendy was forgiven by Bob.,Bob forgave Wendy.,-31.675296783447266,-37.006935119628906,5.331638336181641
forget,V390,2a,(c) Experiencer-Theme,Wendy was forgotten by Bob.,Bob forgot Wendy.,-26.38987159729004,-37.51129150390625,11.121419906616211
fight,V259,2a,(a) Agent-Patient,Wendy was fought by Bob.,Bob fought Wendy.,-27.817432403564453,-38.07443618774414,10.257003784179688
find,V186,2a,(a) Agent-Patient,Wendy was found by Bob.,Bob found Wendy.,-25.847137451171875,-35.94019317626953,10.093055725097656
fry,V140,2a,(a) Agent-Patient,The egg was fried by Bob.,Bob fried the egg.,-22.890560150146484,-39.239227294921875,16.34866714477539
frighten,V322,2b,(b) Theme-Experiencer,Wendy was frightened by Bob.,Bob frightened Wendy.,-30.268230438232422,-37.47419738769531,7.205966949462891
freeze,V078,2b,(a) Agent-Patient,The water was frozen by Bob.,Bob froze the water.,-23.980499267578125,-38.05906295776367,14.078563690185547
gaze at,V366,2a,(c) Experiencer-Theme,Wendy was gazed at by Bob.,Bob gazed at Wendy.,-30.19234848022461,-39.38568878173828,9.193340301513672
glimpse,V356,2b,(c) Experiencer-Theme,Wendy was glimpsed by Bob.,Bob glimpsed Wendy.,-32.32048034667969,-41.75364685058594,9.43316650390625
gobble,V115,2b,(a) Agent-Patient,The breakfast was gobbled by Bob.,Bob gobbled the breakfast.,-27.644126892089844,-44.053775787353516,16.409648895263672
gossip,V267,2b,(a) Agent-Patient,Wendy was gossiped with by Bob.,Bob gossiped with Wendy.,-25.421091079711914,-50.719200134277344,25.29810905456543
get,V405,2b,(d) Other Passivizable,The box was got by Bob.,Bob got the box.,-23.89063262939453,-39.50932312011719,15.618690490722656
grab,V187,2a,(a) Agent-Patient,Wendy was grabbed by Bob.,Bob grabbed Wendy.,-29.35916519165039,-35.35704040527344,5.997875213623047
greet,V237,2a,(a) Agent-Patient,Wendy was greeted by Bob.,Bob greeted Wendy.,-25.59000015258789,-33.59892272949219,8.008922576904297
grow,V069,2a,(a) Agent-Patient,The plant was grown by Bob.,Bob grew the plant.,-26.932682037353516,-37.86664962768555,10.933967590332031
grill,V141,2b,(a) Agent-Patient,The steak was grilled by Bob.,Bob grilled the steak.,-25.96883773803711,-37.5932502746582,11.624412536621094
grip,V040,2a,(a) Agent-Patient,The bottle was gripped by Bob.,Bob gripped the bottle.,-22.91591453552246,-40.13026428222656,17.2143497467041
groom,V274,2b,(a) Agent-Patient,Wendy was groomed by Bob.,Bob groomed Wendy.,-27.246978759765625,-35.18893814086914,7.941959381103516
growl,V094,2a,(a) Agent-Patient,The insult was growled by Bob.,Bob growled the insult.,-31.62183952331543,-46.17546081542969,14.553621292114258
guide,V298,2b,(a) Agent-Patient,Wendy was guided by Bob.,Bob guided Wendy.,-31.217708587646484,-35.33959197998047,4.121883392333984
guzzle,V116,2a,(a) Agent-Patient,The coke was guzzled by Bob.,Bob guzzled the coke.,-30.72393226623535,-47.329429626464844,16.605497360229492
hammer,V006,2a,(a) Agent-Patient,The desk was hammered by Bob.,Bob hammered the desk.,-27.685279846191406,-41.002567291259766,13.31728744506836
hate,V391,2b,(c) Experiencer-Theme,Wendy was hated by Bob.,Bob hated Wendy.,-25.023029327392578,-33.995758056640625,8.972728729248047
hear,V348,2a,(c) Experiencer-Theme,Wendy was heard by Bob.,Bob heard Wendy.,-24.958641052246094,-36.271366119384766,11.312725067138672
heat,V144,2a,(a) Agent-Patient,The sauce was heated by Bob.,Bob heated the sauce.,-32.792510986328125,-39.326377868652344,6.533866882324219
hold,V188,2b,(a) Agent-Patient,Wendy was held by Bob.,Bob held Wendy.,-30.752708435058594,-36.42589569091797,5.673187255859375
help,V300,2a,(a) Agent-Patient,Wendy was helped by Bob.,Bob helped Wendy.,-26.656631469726562,-34.57071304321289,7.914081573486328
hide,V189,2a,(a) Agent-Patient,Wendy was hidden by Bob.,Bob hid Wendy.,-28.815696716308594,-38.56022644042969,9.744529724121094
hit,V191,2a,(a) Agent-Patient,Wendy was hit by Bob.,Bob hit Wendy.,-27.423049926757812,-35.5262451171875,8.103195190429688
hoist,V159,2b,(a) Agent-Patient,Wendy was hoisted by Bob.,Bob hoisted Wendy.,-30.42532730102539,-36.49259567260742,6.067268371582031
horrify,V323,2a,(b) Theme-Experiencer,Wendy was horrified by Bob.,Bob horrified Wendy.,-29.325639724731445,-36.02105712890625,6.695417404174805
hug,V257,2b,(a) Agent-Patient,Wendy was hugged by Bob.,Bob hugged Wendy.,-31.904802322387695,-31.319482803344727,-0.5853195190429688
hum,V083,2a,(a) Agent-Patient,The melody was hummed by Bob.,Bob hummed the melody.,-34.954898834228516,-42.64696502685547,7.692066192626953
hurt,V272,2b,(a) Agent-Patient,Wendy was hurt by Bob.,Bob hurt Wendy.,-28.20848846435547,-37.664588928222656,9.456100463867188
idolize,V372,2a,(c) Experiencer-Theme,Wendy was idolized by Bob.,Bob idolized Wendy.,-32.0162467956543,-35.92262268066406,3.9063758850097656
ignore,V349,2a,(c) Experiencer-Theme,Wendy was ignored by Bob.,Bob ignored Wendy.,-26.544933319091797,-35.1409912109375,8.596057891845703
imply,V416,2b,(d) Other Passivizable,The answer was implied by Bob.,Bob implied the answer.,-30.180171966552734,-37.07960510253906,6.899433135986328
impress,V324,2b,(b) Theme-Experiencer,Wendy was impressed by Bob.,Bob impressed Wendy.,-25.941055297851562,-34.409454345703125,8.468399047851562
indicate,V417,2a,(d) Other Passivizable,The response was indicated by Bob.,Bob indicated the response.,-26.01344871520996,-35.97547912597656,9.962030410766602
infuriate,V325,2b,(b) Theme-Experiencer,Wendy was infuriated by Bob.,Bob infuriated Wendy.,-30.34952163696289,-37.2362060546875,6.886684417724609
inherit,V404,2a,(d) Other Passivizable,The company was inherited by Bob.,Bob inherited the company.,-20.570343017578125,-35.871421813964844,15.301078796386719
inspect,V357,2a,(c) Experiencer-Theme,Wendy was inspected by Bob.,Bob inspected Wendy.,-28.95892333984375,-38.466278076171875,9.507354736328125
install,V002,2a,(a) Agent-Patient,The fridge was installed by Bob.,Bob installed the fridge.,-27.065610885620117,-37.02020263671875,9.954591751098633
instruct,V269,2a,(a) Agent-Patient,Wendy was instructed by Bob.,Bob instructed Wendy.,-25.98898696899414,-35.06581115722656,9.076824188232422
insult,V242,2a,(a) Agent-Patient,Wendy was insulted by Bob.,Bob insulted Wendy.,-30.216110229492188,-35.385658264160156,5.169548034667969
invent,V075,2a,(a) Agent-Patient,The cocktail was invented by Bob.,Bob invented the cocktail.,-22.631961822509766,-33.32114791870117,10.689186096191406
investigate,V358,2b,(c) Experiencer-Theme,Wendy was investigated by Bob.,Bob investigated Wendy.,-30.686296463012695,-35.8804931640625,5.194196701049805
irritate,V326,2a,(b) Theme-Experiencer,Wendy was irritated by Bob.,Bob irritated Wendy.,-28.255781173706055,-36.90863037109375,8.652849197387695
justify,V408,2b,(d) Other Passivizable,The action was justified by Bob.,Bob justified the action.,-23.777118682861328,-34.85626983642578,11.079151153564453
keep,V041,2a,(a) Agent-Patient,The picture was kept by Bob.,Bob kept the picture.,-23.35626220703125,-33.52638244628906,10.170120239257812
kick,V192,2b,(a) Agent-Patient,Wendy was kicked by Bob.,Bob kicked Wendy.,-31.167673110961914,-36.64268493652344,5.475011825561523
kill,V278,2a,(a) Agent-Patient,Wendy was killed by Bob.,Bob killed Wendy.,-24.263248443603516,-33.17738342285156,8.914134979248047
kiss,V204,2a,(a) Agent-Patient,Wendy was kissed by Bob.,Bob kissed Wendy.,-28.241859436035156,-35.49894714355469,7.257087707519531
knead,V076,2b,(a) Agent-Patient,The bread was kneaded by Bob.,Bob kneaded the bread.,-30.06785011291504,-39.39303970336914,9.325189590454102
know,V373,2a,(c) Experiencer-Theme,Wendy was known by Bob.,Bob knew Wendy.,-22.773862838745117,-38.37614440917969,15.60228157043457
knife,V282,2a,(a) Agent-Patient,Wendy was knifed by Bob.,Bob knifed Wendy.,-33.61159133911133,-37.487281799316406,3.875690460205078
knit,V070,2b,(a) Agent-Patient,The scarf was knitted by Bob.,Bob knitted the scarf.,-29.51406478881836,-41.119659423828125,11.605594635009766
knock,V193,2a,(a) Agent-Patient,Wendy was knocked by Bob.,Bob knocked Wendy.,-29.867183685302734,-41.85981750488281,11.992633819580078
lace,V050,2b,(a) Agent-Patient,The boot was laced by Bob.,Bob laced the boot.,-29.029939651489258,-41.55388641357422,12.523946762084961
learn,V037,2a,(a) Agent-Patient,The song was learnt by Bob.,Bob learnt the song.,-29.815895080566406,-40.14362716674805,10.32773208618164
lead,V299,2a,(a) Agent-Patient,Wendy was led by Bob.,Bob led Wendy.,-27.671173095703125,-33.07429122924805,5.403118133544922
leave,V222,2b,(a) Agent-Patient,Wendy was left by Bob.,Bob left Wendy.,-28.747987747192383,-37.13022232055664,8.382234573364258
lick,V205,2b,(a) Agent-Patient,Wendy was licked by Bob.,Bob licked Wendy.,-31.01662254333496,-40.1956787109375,9.179056167602539
lift,V160,2a,(a) Agent-Patient,Wendy was lifted by Bob.,Bob lifted Wendy.,-32.87529754638672,-37.07601547241211,4.200717926025391
like,V374,2b,(c) Experiencer-Theme,Wendy was liked by Bob.,Bob liked Wendy.,-24.59866714477539,-36.16117858886719,11.562511444091797
listen to,V367,2b,(c) Experiencer-Theme,Wendy was listened to by Bob.,Bob listened to Wendy.,-25.456323623657227,-35.631065368652344,10.174741744995117
loathe,V392,2a,(c) Experiencer-Theme,Wendy was loathed by Bob.,Bob loathed Wendy.,-30.439163208007812,-40.66356658935547,10.224403381347656
lock,V051,2a,(a) Agent-Patient,The car was locked by Bob.,Bob locked the car.,-25.742206573486328,-36.68363952636719,10.94143295288086
look at,V368,2a,(c) Experiencer-Theme,Wendy was looked at by Bob.,Bob looked at Wendy.,-23.65390968322754,-37.003265380859375,13.349355697631836
look like,V458,2a,(e) Non-Passivizable,Grandpa was looked like by Bob.,Bob looked like Grandpa.,-24.8862361907959,-43.97283172607422,19.08659553527832
look like,V458,2b,(e) Non-Passivizable,Grandpa was looked like by Bob.,Bob looked like Grandpa.,-24.8862361907959,-43.97283172607422,19.08659553527832
love,V375,2a,(c) Experiencer-Theme,Wendy was loved by Bob.,Bob loved Wendy.,-24.420366287231445,-32.87797927856445,8.457612991333008
lower,V161,2b,(a) Agent-Patient,Wendy was lowered by Bob.,Bob lowered Wendy.,-34.0634651184082,-38.34491729736328,4.281452178955078
make,V071,2a,(a) Agent-Patient,The lunch was made by Bob.,Bob made the lunch.,-24.336488723754883,-34.40959548950195,10.07310676574707
marry,V258,2b,(a) Agent-Patient,Wendy was married by Bob.,Bob married Wendy.,-21.003643035888672,-35.081417083740234,14.077774047851562
mash,V047,2a,(a) Agent-Patient,The carrot was mashed by Bob.,Bob mashed the carrot.,-29.466487884521484,-43.434261322021484,13.9677734375
melt,V079,2a,(a) Agent-Patient,The chocolate was melted by Bob.,Bob melted the chocolate.,-28.06376838684082,-40.6672248840332,12.603456497192383
memorize,V038,2b,(a) Agent-Patient,The answer was memorized by Bob.,Bob memorized the answer.,-28.982973098754883,-37.6767578125,8.693784713745117
mention,V104,2b,(a) Agent-Patient,The hotel was mentioned by Bob.,Bob mentioned the hotel.,-26.580184936523438,-36.42167663574219,9.84149169921875
meet,V260,2b,(a) Agent-Patient,Wendy was met by Bob.,Bob met Wendy.,-21.38600730895996,-34.028533935546875,12.642526626586914
miss,V376,2b,(c) Experiencer-Theme,Wendy was missed by Bob.,Bob missed Wendy.,-30.27754020690918,-37.85276794433594,7.575227737426758
mock,V243,2b,(a) Agent-Patient,Wendy was mocked by Bob.,Bob mocked Wendy.,-28.298398971557617,-34.266292572021484,5.967893600463867
move,V176,2b,(a) Agent-Patient,Wendy was moved by Bob.,Bob moved Wendy.,-28.30229377746582,-33.764835357666016,5.462541580200195
mumble,V095,2b,(a) Agent-Patient,The answer was mumbled by Bob.,Bob mumbled the answer.,-29.407474517822266,-38.58805847167969,9.180583953857422
munch,V110,2a,(a) Agent-Patient,The biscuit was munched by Bob.,Bob munched the biscuit.,-35.54902648925781,-45.821449279785156,10.272422790527344
murder,V279,2b,(a) Agent-Patient,Wendy was murdered by Bob.,Bob murdered Wendy.,-27.147724151611328,-32.766082763671875,5.618358612060547
mutter,V096,2a,(a) Agent-Patient,The insult was muttered by Bob.,Bob muttered the insult.,-31.068750381469727,-45.623023986816406,14.55427360534668
need,V398,2a,(c) Experiencer-Theme,The snack was needed by Bob.,Bob needed the snack.,-27.43485450744629,-42.194698333740234,14.759843826293945
nibble,V111,2b,(a) Agent-Patient,The cookie was nibbled by Bob.,Bob nibbled the cookie.,-30.824007034301758,-43.97814178466797,13.154134750366211
discern,V395,2b,(c) Experiencer-Theme,The representative was nominated by Bob.,Bob nominated the representative.,-32.88166427612305,-40.305152893066406,7.423488616943359
notice,V350,2b,(c) Experiencer-Theme,Wendy was noticed by Bob.,Bob noticed Wendy.,-29.247211456298828,-35.4971809387207,6.249969482421875
nullify,V411,2a,(d) Other Passivizable,The claim was nullified by Bob.,Bob nullified the claim.,-34.831626892089844,-37.65481185913086,2.8231849670410156
obscure,V418,2b,(d) Other Passivizable,The truth was obscured by Bob.,Bob obscured the truth.,-27.240751266479492,-36.59919738769531,9.35844612121582
observe,V359,2a,(c) Experiencer-Theme,Wendy was observed by Bob.,Bob observed Wendy.,-27.068679809570312,-38.50031280517578,11.431632995605469
overhear,V360,2b,(c) Experiencer-Theme,Wendy was overheard by Bob.,Bob overheard Wendy.,-27.77841567993164,-35.71328353881836,7.934867858886719
own,V406,2a,(d) Other Passivizable,The house was owned by Bob.,Bob owned the house.,-19.82685661315918,-28.388351440429688,8.561494827270508
paint,V060,2a,(a) Agent-Patient,The picture was painted by Bob.,Bob painted the picture.,-21.276063919067383,-29.923038482666016,8.646974563598633
pat,V206,2a,(a) Agent-Patient,Wendy was patted by Bob.,Bob patted Wendy.,-30.67717933654785,-37.04069137573242,6.36351203918457
perform,V084,2b,(a) Agent-Patient,The symphony was performed by Bob.,Bob performed the symphony.,-26.20802116394043,-37.45960235595703,11.251581192016602
photograph,V214,2b,(a) Agent-Patient,Wendy was photographed by Bob.,Bob photographed Wendy.,-28.503570556640625,-34.93207550048828,6.428504943847656
pinch,V200,2b,(a) Agent-Patient,Wendy was pinched by Bob.,Bob pinched Wendy.,-33.983707427978516,-35.76226043701172,1.7785530090332031
play,V085,2a,(a) Agent-Patient,The DVD was played by Bob.,Bob played the DVD.,-27.767532348632812,-35.632606506347656,7.865074157714844
please,V327,2b,(b) Theme-Experiencer,Wendy was pleased by Bob.,Bob pleased Wendy.,-27.232778549194336,-37.75648880004883,10.523710250854492
pocket,V017,2a,(a) Agent-Patient,The cheque was pocketed by Bob.,Bob pocketed the cheque.,-26.835285186767578,-42.39305114746094,15.55776596069336
poke,V203,2b,(a) Agent-Patient,Wendy was poked by Bob.,Bob poked Wendy.,-32.525794982910156,-37.63124084472656,5.105445861816406
polish,V016,2b,(a) Agent-Patient,The trophy was polished by Bob.,Bob polished the trophy.,-29.563186645507812,-40.41719055175781,10.85400390625
pop,V145,2b,(a) Agent-Patient,The bubble-wrap was popped by Bob.,Bob popped the bubble-wrap.,-32.236053466796875,-46.84342575073242,14.607372283935547
position,V003,2b,(a) Agent-Patient,The statue was positioned by Bob.,Bob positioned the statue.,-26.507770538330078,-41.67329406738281,15.165523529052734
possess,V407,2b,(d) Other Passivizable,The key was possessed by Bob.,Bob possessed the key.,-21.48725128173828,-39.963592529296875,18.476341247558594
post,V026,2b,(a) Agent-Patient,The package was posted by Bob.,Bob posted the package.,-25.312034606933594,-35.13969421386719,9.827659606933594
pot,V018,2b,(a) Agent-Patient,The black-ball was potted by Bob.,Bob potted the black-ball.,-39.28276443481445,-53.552146911621094,14.26938247680664
pour,V009,2b,(a) Agent-Patient,The drink was poured by Bob.,Bob poured the drink.,-25.91477394104004,-34.08167266845703,8.166898727416992
praise,V238,2b,(a) Agent-Patient,Wendy was praised by Bob.,Bob praised Wendy.,-30.461570739746094,-34.77417755126953,4.3126068115234375
