Verb,Vno,Set,VtypeNEW,passive,active,active_score,passive_score,pass_drop
feed,V271,2a,(a) Agent-Patient,Wendy was fed by Bob.,Bob fed Wendy.,-22.8892879486084,-34.192970275878906,11.303682327270508
feel,V396,2a,(c) Experiencer-Theme,The heat was felt by Bob.,Bob felt the heat.,-21.505046844482422,-34.28959655761719,12.784549713134766
fill,V013,2a,(a) Agent-Patient,The sink was filled by Bob.,Bob filled the sink.,-24.156200408935547,-36.91870880126953,12.762508392333984
film,V213,2a,(a) Agent-Patient,Wendy was filmed by Bob.,Bob filmed Wendy.,-26.361753463745117,-35.85475158691406,9.492998123168945
finish,V151,2a,(a) Agent-Patient,The hamburger was finished by Bob.,Bob finished the hamburger.,-28.429529190063477,-38.55720520019531,10.127676010131836
fold,V136,2a,(a) Agent-Patient,The sheet was folded by Bob.,Bob folded the sheet.,-22.70384979248047,-34.48865509033203,11.784805297851562
follow,V290,2b,(a) Agent-Patient,Wendy was followed by Bob.,Bob followed Wendy.,-22.82129669189453,-31.527149200439453,8.705852508544922
forgive,V236,2b,(a) Agent-Patient,Wendy was forgiven by Bob.,Bob forgave Wendy.,-28.831287384033203,-37.38471603393555,8.553428649902344
forget,V390,2a,(c) Experiencer-Theme,Wendy was forgotten by Bob.,Bob forgot Wendy.,-23.433256149291992,-37.99275207519531,14.55949592590332
fight,V259,2a,(a) Agent-Patient,Wendy was fought by Bob.,Bob fought Wendy.,-24.185253143310547,-37.64112091064453,13.455867767333984
find,V186,2a,(a) Agent-Patient,Wendy was found by Bob.,Bob found Wendy.,-22.610294342041016,-34.48176574707031,11.871471405029297
fry,V140,2a,(a) Agent-Patient,The egg was fried by Bob.,Bob fried the egg.,-22.158283233642578,-35.024078369140625,12.865795135498047
frighten,V322,2b,(b) Theme-Experiencer,Wendy was frightened by Bob.,Bob frightened Wendy.,-21.33597183227539,-36.313453674316406,14.977481842041016
freeze,V078,2b,(a) Agent-Patient,The water was frozen by Bob.,Bob froze the water.,-23.325843811035156,-39.3546257019043,16.02878189086914
gaze at,V366,2a,(c) Experiencer-Theme,Wendy was gazed at by Bob.,Bob gazed at Wendy.,-30.757617950439453,-40.61917495727539,9.861557006835938
glimpse,V356,2b,(c) Experiencer-Theme,Wendy was glimpsed by Bob.,Bob glimpsed Wendy.,-31.472293853759766,-42.986900329589844,11.514606475830078
gobble,V115,2b,(a) Agent-Patient,The breakfast was gobbled by Bob.,Bob gobbled the breakfast.,-29.06795883178711,-42.367645263671875,13.299686431884766
gossip,V267,2b,(a) Agent-Patient,Wendy was gossiped with by Bob.,Bob gossiped with Wendy.,-26.965524673461914,-52.58600997924805,25.620485305786133
get,V405,2b,(d) Other Passivizable,The box was got by Bob.,Bob got the box.,-20.95745086669922,-40.55390930175781,19.596458435058594
grab,V187,2a,(a) Agent-Patient,Wendy was grabbed by Bob.,Bob grabbed Wendy.,-22.844791412353516,-35.33130645751953,12.486515045166016
greet,V237,2a,(a) Agent-Patient,Wendy was greeted by Bob.,Bob greeted Wendy.,-22.512863159179688,-33.89892578125,11.386062622070312
grow,V069,2a,(a) Agent-Patient,The plant was grown by Bob.,Bob grew the plant.,-27.08530044555664,-36.42759323120117,9.342292785644531
grill,V141,2b,(a) Agent-Patient,The steak was grilled by Bob.,Bob grilled the steak.,-24.953683853149414,-34.545379638671875,9.591695785522461
grip,V040,2a,(a) Agent-Patient,The bottle was gripped by Bob.,Bob gripped the bottle.,-21.7733211517334,-41.77009582519531,19.996774673461914
groom,V274,2b,(a) Agent-Patient,Wendy was groomed by Bob.,Bob groomed Wendy.,-25.32825469970703,-37.35262680053711,12.024372100830078
growl,V094,2a,(a) Agent-Patient,The insult was growled by Bob.,Bob growled the insult.,-30.80841827392578,-42.07673645019531,11.268318176269531
guide,V298,2b,(a) Agent-Patient,Wendy was guided by Bob.,Bob guided Wendy.,-29.74708366394043,-36.21735382080078,6.470270156860352
guzzle,V116,2a,(a) Agent-Patient,The coke was guzzled by Bob.,Bob guzzled the coke.,-30.387897491455078,-50.66651916503906,20.278621673583984
hammer,V006,2a,(a) Agent-Patient,The desk was hammered by Bob.,Bob hammered the desk.,-25.872241973876953,-42.103641510009766,16.231399536132812
hate,V391,2b,(c) Experiencer-Theme,Wendy was hated by Bob.,Bob hated Wendy.,-21.7320613861084,-35.819427490234375,14.087366104125977
hear,V348,2a,(c) Experiencer-Theme,Wendy was heard by Bob.,Bob heard Wendy.,-29.56354331970215,-39.10730743408203,9.543764114379883
heat,V144,2a,(a) Agent-Patient,The sauce was heated by Bob.,Bob heated the sauce.,-28.44054412841797,-36.56835174560547,8.1278076171875
hold,V188,2b,(a) Agent-Patient,Wendy was held by Bob.,Bob held Wendy.,-25.806638717651367,-35.05287170410156,9.246232986450195
help,V300,2a,(a) Agent-Patient,Wendy was helped by Bob.,Bob helped Wendy.,-26.491125106811523,-32.88201141357422,6.390886306762695
hide,V189,2a,(a) Agent-Patient,Wendy was hidden by Bob.,Bob hid Wendy.,-29.09282112121582,-38.570919036865234,9.478097915649414
hit,V191,2a,(a) Agent-Patient,Wendy was hit by Bob.,Bob hit Wendy.,-21.831768035888672,-35.688838958740234,13.857070922851562
hoist,V159,2b,(a) Agent-Patient,Wendy was hoisted by Bob.,Bob hoisted Wendy.,-29.001131057739258,-38.723567962646484,9.722436904907227
horrify,V323,2a,(b) Theme-Experiencer,Wendy was horrified by Bob.,Bob horrified Wendy.,-25.740795135498047,-35.13272476196289,9.391929626464844
hug,V257,2b,(a) Agent-Patient,Wendy was hugged by Bob.,Bob hugged Wendy.,-26.280330657958984,-35.037567138671875,8.75723648071289
hum,V083,2a,(a) Agent-Patient,The melody was hummed by Bob.,Bob hummed the melody.,-32.135128021240234,-38.78965759277344,6.654529571533203
hurt,V272,2b,(a) Agent-Patient,Wendy was hurt by Bob.,Bob hurt Wendy.,-26.700708389282227,-36.94044494628906,10.239736557006836
idolize,V372,2a,(c) Experiencer-Theme,Wendy was idolized by Bob.,Bob idolized Wendy.,-27.755212783813477,-39.276275634765625,11.521062850952148
ignore,V349,2a,(c) Experiencer-Theme,Wendy was ignored by Bob.,Bob ignored Wendy.,-24.18936538696289,-36.04817581176758,11.858810424804688
imply,V416,2b,(d) Other Passivizable,The answer was implied by Bob.,Bob implied the answer.,-26.759292602539062,-35.23163604736328,8.472343444824219
impress,V324,2b,(b) Theme-Experiencer,Wendy was impressed by Bob.,Bob impressed Wendy.,-19.309524536132812,-34.433929443359375,15.124404907226562
indicate,V417,2a,(d) Other Passivizable,The response was indicated by Bob.,Bob indicated the response.,-28.37938690185547,-34.700775146484375,6.321388244628906
infuriate,V325,2b,(b) Theme-Experiencer,Wendy was infuriated by Bob.,Bob infuriated Wendy.,-24.287303924560547,-36.1805419921875,11.893238067626953
inherit,V404,2a,(d) Other Passivizable,The company was inherited by Bob.,Bob inherited the company.,-21.134052276611328,-34.499366760253906,13.365314483642578
inspect,V357,2a,(c) Experiencer-Theme,Wendy was inspected by Bob.,Bob inspected Wendy.,-24.880035400390625,-37.18145751953125,12.301422119140625
install,V002,2a,(a) Agent-Patient,The fridge was installed by Bob.,Bob installed the fridge.,-23.991310119628906,-39.488121032714844,15.496810913085938
instruct,V269,2a,(a) Agent-Patient,Wendy was instructed by Bob.,Bob instructed Wendy.,-24.610673904418945,-37.72454833984375,13.113874435424805
insult,V242,2a,(a) Agent-Patient,Wendy was insulted by Bob.,Bob insulted Wendy.,-22.337066650390625,-36.10884094238281,13.771774291992188
invent,V075,2a,(a) Agent-Patient,The cocktail was invented by Bob.,Bob invented the cocktail.,-25.920499801635742,-34.715057373046875,8.794557571411133
investigate,V358,2b,(c) Experiencer-Theme,Wendy was investigated by Bob.,Bob investigated Wendy.,-24.378551483154297,-35.88187789916992,11.503326416015625
irritate,V326,2a,(b) Theme-Experiencer,Wendy was irritated by Bob.,Bob irritated Wendy.,-21.839143753051758,-35.617431640625,13.778287887573242
justify,V408,2b,(d) Other Passivizable,The action was justified by Bob.,Bob justified the action.,-22.943180084228516,-32.86716079711914,9.923980712890625
keep,V041,2a,(a) Agent-Patient,The picture was kept by Bob.,Bob kept the picture.,-22.162452697753906,-32.517860412597656,10.35540771484375
kick,V192,2b,(a) Agent-Patient,Wendy was kicked by Bob.,Bob kicked Wendy.,-25.051761627197266,-37.32736587524414,12.275604248046875
kill,V278,2a,(a) Agent-Patient,Wendy was killed by Bob.,Bob killed Wendy.,-22.481491088867188,-32.08367156982422,9.602180480957031
kiss,V204,2a,(a) Agent-Patient,Wendy was kissed by Bob.,Bob kissed Wendy.,-23.562747955322266,-37.318729400634766,13.7559814453125
knead,V076,2b,(a) Agent-Patient,The bread was kneaded by Bob.,Bob kneaded the bread.,-30.959205627441406,-43.68401336669922,12.724807739257812
know,V373,2a,(c) Experiencer-Theme,Wendy was known by Bob.,Bob knew Wendy.,-20.906705856323242,-37.105403900146484,16.198698043823242
knife,V282,2a,(a) Agent-Patient,Wendy was knifed by Bob.,Bob knifed Wendy.,-30.580793380737305,-40.35679244995117,9.775999069213867
knit,V070,2b,(a) Agent-Patient,The scarf was knitted by Bob.,Bob knitted the scarf.,-29.879180908203125,-43.15134048461914,13.272159576416016
knock,V193,2a,(a) Agent-Patient,Wendy was knocked by Bob.,Bob knocked Wendy.,-24.125812530517578,-39.517417907714844,15.391605377197266
lace,V050,2b,(a) Agent-Patient,The boot was laced by Bob.,Bob laced the boot.,-28.87890625,-41.665042877197266,12.786136627197266
learn,V037,2a,(a) Agent-Patient,The song was learnt by Bob.,Bob learnt the song.,-25.158321380615234,-40.30035400390625,15.142032623291016
lead,V299,2a,(a) Agent-Patient,Wendy was led by Bob.,Bob led Wendy.,-25.028976440429688,-33.9847412109375,8.955764770507812
leave,V222,2b,(a) Agent-Patient,Wendy was left by Bob.,Bob left Wendy.,-26.708648681640625,-36.24138259887695,9.532733917236328
lick,V205,2b,(a) Agent-Patient,Wendy was licked by Bob.,Bob licked Wendy.,-29.68090057373047,-43.733245849609375,14.052345275878906
lift,V160,2a,(a) Agent-Patient,Wendy was lifted by Bob.,Bob lifted Wendy.,-26.256507873535156,-38.44164276123047,12.185134887695312
like,V374,2b,(c) Experiencer-Theme,Wendy was liked by Bob.,Bob liked Wendy.,-22.016618728637695,-35.12886047363281,13.112241744995117
listen to,V367,2b,(c) Experiencer-Theme,Wendy was listened to by Bob.,Bob listened to Wendy.,-25.766353607177734,-38.74322509765625,12.976871490478516
loathe,V392,2a,(c) Experiencer-Theme,Wendy was loathed by Bob.,Bob loathed Wendy.,-27.884098052978516,-42.4202995300293,14.536201477050781
lock,V051,2a,(a) Agent-Patient,The car was locked by Bob.,Bob locked the car.,-20.455039978027344,-35.82714080810547,15.372100830078125
look at,V368,2a,(c) Experiencer-Theme,Wendy was looked at by Bob.,Bob looked at Wendy.,-22.372140884399414,-39.613712310791016,17.2415714263916
look like,V458,2a,(e) Non-Passivizable,Grandpa was looked like by Bob.,Bob looked like Grandpa.,-23.993335723876953,-46.73912811279297,22.745792388916016
look like,V458,2b,(e) Non-Passivizable,Grandpa was looked like by Bob.,Bob looked like Grandpa.,-23.993335723876953,-46.73912811279297,22.745792388916016
love,V375,2a,(c) Experiencer-Theme,Wendy was loved by Bob.,Bob loved Wendy.,-20.959325790405273,-33.400386810302734,12.441061019897461
lower,V161,2b,(a) Agent-Patient,Wendy was lowered by Bob.,Bob lowered Wendy.,-28.642786026000977,-39.23588180541992,10.593095779418945
make,V071,2a,(a) Agent-Patient,The lunch was made by Bob.,Bob made the lunch.,-24.410560607910156,-33.36042022705078,8.949859619140625
marry,V258,2b,(a) Agent-Patient,Wendy was married by Bob.,Bob married Wendy.,-19.224945068359375,-33.66950225830078,14.444557189941406
mash,V047,2a,(a) Agent-Patient,The carrot was mashed by Bob.,Bob mashed the carrot.,-23.860462188720703,-44.086551666259766,20.226089477539062
melt,V079,2a,(a) Agent-Patient,The chocolate was melted by Bob.,Bob melted the chocolate.,-23.17464828491211,-35.247520446777344,12.072872161865234
memorize,V038,2b,(a) Agent-Patient,The answer was memorized by Bob.,Bob memorized the answer.,-25.025981903076172,-38.281822204589844,13.255840301513672
mention,V104,2b,(a) Agent-Patient,The hotel was mentioned by Bob.,Bob mentioned the hotel.,-25.781200408935547,-35.59247589111328,9.811275482177734
meet,V260,2b,(a) Agent-Patient,Wendy was met by Bob.,Bob met Wendy.,-20.780540466308594,-35.73398971557617,14.953449249267578
miss,V376,2b,(c) Experiencer-Theme,Wendy was missed by Bob.,Bob missed Wendy.,-25.14722442626953,-39.43636703491211,14.289142608642578
mock,V243,2b,(a) Agent-Patient,Wendy was mocked by Bob.,Bob mocked Wendy.,-23.04524040222168,-38.81671905517578,15.771478652954102
move,V176,2b,(a) Agent-Patient,Wendy was moved by Bob.,Bob moved Wendy.,-24.926639556884766,-33.44801330566406,8.521373748779297
mumble,V095,2b,(a) Agent-Patient,The answer was mumbled by Bob.,Bob mumbled the answer.,-27.54460334777832,-40.59416961669922,13.049566268920898
munch,V110,2a,(a) Agent-Patient,The biscuit was munched by Bob.,Bob munched the biscuit.,-33.64940643310547,-52.884918212890625,19.235511779785156
murder,V279,2b,(a) Agent-Patient,Wendy was murdered by Bob.,Bob murdered Wendy.,-26.141128540039062,-33.45738983154297,7.316261291503906
mutter,V096,2a,(a) Agent-Patient,The insult was muttered by Bob.,Bob muttered the insult.,-32.25016784667969,-41.25544738769531,9.005279541015625
need,V398,2a,(c) Experiencer-Theme,The snack was needed by Bob.,Bob needed the snack.,-26.9351806640625,-42.228843688964844,15.293663024902344
nibble,V111,2b,(a) Agent-Patient,The cookie was nibbled by Bob.,Bob nibbled the cookie.,-27.35985565185547,-41.81676483154297,14.4569091796875
discern,V395,2b,(c) Experiencer-Theme,The representative was nominated by Bob.,Bob nominated the representative.,-28.809974670410156,-38.6795654296875,9.869590759277344
notice,V350,2b,(c) Experiencer-Theme,Wendy was noticed by Bob.,Bob noticed Wendy.,-27.06356430053711,-34.62205505371094,7.558490753173828
nullify,V411,2a,(d) Other Passivizable,The claim was nullified by Bob.,Bob nullified the claim.,-24.78353500366211,-38.525577545166016,13.742042541503906
obscure,V418,2b,(d) Other Passivizable,The truth was obscured by Bob.,Bob obscured the truth.,-20.35468292236328,-38.023155212402344,17.668472290039062
observe,V359,2a,(c) Experiencer-Theme,Wendy was observed by Bob.,Bob observed Wendy.,-27.781856536865234,-35.60000228881836,7.818145751953125
overhear,V360,2b,(c) Experiencer-Theme,Wendy was overheard by Bob.,Bob overheard Wendy.,-27.126083374023438,-36.81598663330078,9.689903259277344
own,V406,2a,(d) Other Passivizable,The house was owned by Bob.,Bob owned the house.,-16.609119415283203,-29.44224739074707,12.833127975463867
paint,V060,2a,(a) Agent-Patient,The picture was painted by Bob.,Bob painted the picture.,-20.104694366455078,-29.306669235229492,9.201974868774414
pat,V206,2a,(a) Agent-Patient,Wendy was patted by Bob.,Bob patted Wendy.,-25.210622787475586,-37.81060028076172,12.599977493286133
perform,V084,2b,(a) Agent-Patient,The symphony was performed by Bob.,Bob performed the symphony.,-25.53493309020996,-32.98975372314453,7.45482063293457
photograph,V214,2b,(a) Agent-Patient,Wendy was photographed by Bob.,Bob photographed Wendy.,-23.441722869873047,-34.60803985595703,11.166316986083984
pinch,V200,2b,(a) Agent-Patient,Wendy was pinched by Bob.,Bob pinched Wendy.,-31.318567276000977,-37.80733871459961,6.488771438598633
play,V085,2a,(a) Agent-Patient,The DVD was played by Bob.,Bob played the DVD.,-24.837650299072266,-34.35002136230469,9.512371063232422
please,V327,2b,(b) Theme-Experiencer,Wendy was pleased by Bob.,Bob pleased Wendy.,-21.614662170410156,-37.512298583984375,15.897636413574219
pocket,V017,2a,(a) Agent-Patient,The cheque was pocketed by Bob.,Bob pocketed the cheque.,-24.475826263427734,-38.19881820678711,13.722991943359375
poke,V203,2b,(a) Agent-Patient,Wendy was poked by Bob.,Bob poked Wendy.,-32.02437210083008,-39.970130920410156,7.945758819580078
polish,V016,2b,(a) Agent-Patient,The trophy was polished by Bob.,Bob polished the trophy.,-27.816265106201172,-39.49237823486328,11.67611312866211
pop,V145,2b,(a) Agent-Patient,The bubble-wrap was popped by Bob.,Bob popped the bubble-wrap.,-33.85786437988281,-46.84721374511719,12.989349365234375
position,V003,2b,(a) Agent-Patient,The statue was positioned by Bob.,Bob positioned the statue.,-27.95415496826172,-39.0699462890625,11.115791320800781
possess,V407,2b,(d) Other Passivizable,The key was possessed by Bob.,Bob possessed the key.,-21.030698776245117,-40.16766357421875,19.136964797973633
post,V026,2b,(a) Agent-Patient,The package was posted by Bob.,Bob posted the package.,-24.515548706054688,-34.09893035888672,9.583381652832031
pot,V018,2b,(a) Agent-Patient,The black-ball was potted by Bob.,Bob potted the black-ball.,-37.522335052490234,-54.77950668334961,17.257171630859375
pour,V009,2b,(a) Agent-Patient,The drink was poured by Bob.,Bob poured the drink.,-26.398874282836914,-37.178768157958984,10.77989387512207
